   234.375   1574.381 0 # matmult_nat
  3359.375   1178.786 0 # matmult_nat
  6484.375    330.901 0 # matmult_nat
  3359.375   1571.762 0 # matmult_nat
 37734.375   1169.551 0 # matmult_nat
 72109.375   1380.755 0 # matmult_nat
  6484.375   1564.197 0 # matmult_nat
 72109.375   1156.657 0 # matmult_nat
137734.375   1302.289 0 # matmult_nat
  3359.375    696.854 0 # matmult_nat
 37734.375    514.514 0 # matmult_nat
 72109.375    540.233 0 # matmult_nat
 37734.375    711.399 0 # matmult_nat
103359.375    454.798 0 # matmult_nat
168984.375    515.772 0 # matmult_nat
 72109.375    709.626 0 # matmult_nat
168984.375    469.269 0 # matmult_nat
265859.375    577.241 0 # matmult_nat
  6484.375    684.315 0 # matmult_nat
 72109.375    464.973 0 # matmult_nat
137734.375    517.867 0 # matmult_nat
 72109.375    590.422 0 # matmult_nat
168984.375    467.093 0 # matmult_nat
265859.375    512.191 0 # matmult_nat
137734.375    596.931 0 # matmult_nat
265859.375    464.906 0 # matmult_nat
393984.375    513.915 0 # matmult_nat
   234.375   1581.853 0 # matmult_nat
  3359.375   1180.735 0 # matmult_nat
  6484.375   1388.657 0 # matmult_nat
  3359.375   1574.369 0 # matmult_nat
 37734.375   1180.270 0 # matmult_nat
 72109.375    333.513 0 # matmult_nat
  6484.375   1574.552 0 # matmult_nat
 72109.375   1179.631 0 # matmult_nat
137734.375   1396.681 0 # matmult_nat
  3359.375    776.099 0 # matmult_nat
 37734.375    583.615 0 # matmult_nat
 72109.375    592.759 0 # matmult_nat
 37734.375    763.532 0 # matmult_nat
103359.375    585.247 0 # matmult_nat
   234.375   1575.714 0 # matmult_nat
  3359.375   1174.612 0 # matmult_nat
  6484.375   1352.895 0 # matmult_nat
  3359.375   1552.683 0 # matmult_nat
 37734.375   1065.379 0 # matmult_nat
 72109.375   1069.396 0 # matmult_nat
  6484.375   1548.943 0 # matmult_nat
 72109.375    882.080 0 # matmult_nat
137734.375    310.195 0 # matmult_nat
  3359.375    720.189 0 # matmult_nat
 37734.375    506.974 0 # matmult_nat
 72109.375    572.180 0 # matmult_nat
 37734.375    717.766 0 # matmult_nat
103359.375    497.765 0 # matmult_nat
168984.375    563.919 0 # matmult_nat
 72109.375    671.055 0 # matmult_nat
168984.375    505.535 0 # matmult_nat
