     9.375   6828.927 1.44761e+06 # matmult_lib
    15.625   7605.461 3.04361e+06 # matmult_lib
    21.875   7993.830 4.63961e+06 # matmult_lib
    28.125   8118.933 6.23561e+06 # matmult_lib
    15.625   7614.494 2.89921e+06 # matmult_lib
    25.000   8339.053 5.93541e+06 # matmult_lib
    34.375   8505.082 9.28342e+06 # matmult_lib
    43.750   8602.774 1.24874e+07 # matmult_lib
    21.875   7887.642 4.35081e+06 # matmult_lib
    34.375   8402.991 9.29921e+06 # matmult_lib
    46.875   8650.671 1.34632e+07 # matmult_lib
    59.375   8797.640 1.87152e+07 # matmult_lib
    28.125   7834.889 5.80241e+06 # matmult_lib
    43.750   8564.634 1.1879e+07 # matmult_lib
    59.375   8822.400 1.90592e+07 # matmult_lib
    75.000   8959.570 2.4031e+07 # matmult_lib
    15.625   7610.759 1.18708e+07 # matmult_lib
    25.000   8032.719 2.43348e+07 # matmult_lib
    34.375   8257.447 3.67988e+07 # matmult_lib
    43.750   8401.719 4.92628e+07 # matmult_lib
    25.000   8099.011 2.37572e+07 # matmult_lib
    37.500   8662.539 4.87024e+07 # matmult_lib
    50.000   8928.752 7.42864e+07 # matmult_lib
    62.500   9086.011 9.98704e+07 # matmult_lib
    34.375   8245.356 3.56436e+07 # matmult_lib
    50.000   8890.740 7.43172e+07 # matmult_lib
    65.625   9171.236 1.10494e+08 # matmult_lib
    81.250   9259.505 1.49198e+08 # matmult_lib
    43.750   8499.920 4.753e+07 # matmult_lib
    62.500   9013.579 9.74368e+07 # matmult_lib
    81.250   9239.669 1.51117e+08 # matmult_lib
   100.000   9380.528 1.97246e+08 # matmult_lib
    21.875   7648.277 4.03896e+07 # matmult_lib
    34.375   8215.601 8.21136e+07 # matmult_lib
    46.875   8462.068 1.23838e+08 # matmult_lib
    59.375   8610.090 1.65562e+08 # matmult_lib
    34.375   8229.932 8.0814e+07 # matmult_lib
    50.000   8857.341 1.65741e+08 # matmult_lib
    65.625   9111.151 2.51385e+08 # matmult_lib
    81.250   9229.689 3.37029e+08 # matmult_lib
    46.875   8487.261 1.21238e+08 # matmult_lib
    65.625   9080.625 2.50734e+08 # matmult_lib
    84.375   9322.166 3.76052e+08 # matmult_lib
   103.125   9356.959 5.05616e+08 # matmult_lib
    59.375   8562.927 1.61663e+08 # matmult_lib
    81.250   9131.915 3.31553e+08 # matmult_lib
   103.125   9313.383 5.08494e+08 # matmult_lib
   125.000   9428.309 6.71324e+08 # matmult_lib
    28.125   7751.834 9.6124e+07 # matmult_lib
    43.750   8270.204 1.9462e+08 # matmult_lib
    59.375   8536.308 2.93116e+08 # matmult_lib
    75.000   8645.430 3.91612e+08 # matmult_lib
    43.750   8348.353 1.9231e+08 # matmult_lib
    62.500   8931.162 3.94491e+08 # matmult_lib
    81.250   9142.025 5.96667e+08 # matmult_lib
   100.000   9240.951 7.98843e+08 # matmult_lib
    59.375   8557.808 2.88495e+08 # matmult_lib
    81.250   9120.269 5.9423e+08 # matmult_lib
   103.125   9295.530 8.95098e+08 # matmult_lib
   125.000   9377.883 1.20095e+09 # matmult_lib
    75.000   8650.552 3.84681e+08 # matmult_lib
   100.000   9234.976 7.89109e+08 # matmult_lib
   125.000   9433.681 1.20351e+09 # matmult_lib
   150.000   9508.846 1.59795e+09 # matmult_lib
