   234.375    943.829 0 # matmult_nkm
  3359.375    770.255 0 # matmult_nkm
  6484.375    789.629 0 # matmult_nkm
  3359.375    297.822 0 # matmult_nkm
 37734.375    232.202 0 # matmult_nkm
 72109.375    228.933 0 # matmult_nkm
  6484.375    183.356 0 # matmult_nkm
 72109.375    241.281 0 # matmult_nkm
137734.375    178.231 0 # matmult_nkm
  3359.375    366.335 0 # matmult_nkm
 37734.375    340.527 0 # matmult_nkm
 72109.375    208.103 0 # matmult_nkm
 37734.375    149.794 0 # matmult_nkm
103359.375    176.066 0 # matmult_nkm
